,Sim,Wsnr,Heterogeneity,gKCC2,gGABA_tonic,current_noise,KS_FR_pval,KS_CV_pval,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,STD FR,STD CV
834,835,0.30000000000000004,0.2,0.007,0.004,0.001,1.6635406334649751e-28,0.021489332348003553,1.2313753283050628e-20,0.24464605722692562,1.2140120415982485,0.19020251778872466,0.7021072796934866,0.88,7.448275862068965,0.19540642361788257,3.6452098017278463,0.13151365184259603
835,836,0.30000000000000004,0.2,0.007,0.004,0.01,1.6783401851730852e-18,0.03933932416205355,1.5339165336780797e-16,0.23710392122537527,0.9537815126050422,0.30625583566760045,0.6300186741363213,0.88,8.988235294117647,0.1961566881737205,5.975920539764385,0.139620632399127
836,837,0.30000000000000004,0.2,0.007,0.005,0.001,6.461473113593635e-24,0.008441779000810345,4.150211270811889e-19,0.5564690780004169,1.1396825396825399,0.1380952380952381,0.638888888888889,0.93,8.3,0.18740025310326405,4.67249635871685,0.12767419366143457
837,838,0.30000000000000004,0.2,0.007,0.005,0.01,1.5645515811070105e-18,6.262366202030889e-05,3.436510292241575e-18,0.004568327686740642,0.9841269841269842,0.06267104542966614,0.5233990147783252,0.87,8.344827586206897,0.14271440719232772,5.848327369107385,0.11329166464224183
838,839,0.30000000000000004,0.2,0.007,0.006,0.001,4.0508931291726723e-22,5.1228838223454715e-05,2.740868633071312e-19,0.03180055525702543,1.128066378066378,0.09271284271284268,0.6103896103896104,0.9,8.005681818181818,0.15157273965936335,5.056776685222997,0.1169428630307897
839,840,0.30000000000000004,0.2,0.007,0.006,0.01,2.2501926839793184e-28,0.32890501995719695,1.1664855456494065e-20,0.28024602006340116,1.2411550965767832,0.09724612736660927,0.6692006119716962,0.86,7.066265060240964,0.1949419234465663,3.637796139013315,0.14230061683644726
840,841,0.30000000000000004,0.30000000000000004,0.001,0.001,0.001,9.833529240323007e-10,1.5486505306507368e-05,6.135227084850656e-09,0.712263749054272,0.7865961199294532,0.13315696649029982,0.45987654320987653,0.83,12.67283950617284,0.17420130403426243,9.853607628438905,0.14845395712594428
841,842,0.30000000000000004,0.30000000000000004,0.001,0.001,0.01,1.5724773722726741e-12,0.00013100762701869552,6.356452661659205e-14,0.6041761294146595,0.888888888888889,0.1904761904761904,0.5396825396825397,0.87,10.053571428571429,0.18724855811265265,7.783918807824419,0.157525898285909
842,843,0.30000000000000004,0.30000000000000004,0.001,0.002,0.001,1.440878654832695e-09,3.1212041847709937e-08,4.3286412814349685e-09,0.01588710386395477,0.6764346764346765,0.09645909645909642,0.38644688644688646,0.8,12.512820512820513,0.14412804227362483,8.947845450082024,0.1459520525607343
843,844,0.30000000000000004,0.30000000000000004,0.001,0.002,0.01,8.942380328164699e-10,0.0007742163805387366,3.172418391820971e-11,0.34959493546124076,0.6763668430335097,0.18253968253968259,0.4294532627865961,0.84,11.41358024691358,0.19360494778479284,7.96124490988472,0.15850312722773077
844,845,0.30000000000000004,0.30000000000000004,0.001,0.003,0.001,5.589993957053907e-10,0.0002299788781521512,2.745408490442244e-10,0.018432151699362534,0.7936507936507937,0.29220779220779225,0.542929292929293,0.79,11.623376623376624,0.22309324721241697,8.962097622388397,0.22773292765607753
845,846,0.30000000000000004,0.30000000000000004,0.001,0.003,0.01,2.7765164895761477e-11,1.5486505306507368e-05,2.1388305437792335e-11,0.14915770220765645,0.8359788359788359,0.20017636684303355,0.5180776014109347,0.82,11.24074074074074,0.20414093271086742,8.44850454701498,0.20307380876200876
846,847,0.30000000000000004,0.30000000000000004,0.001,0.004,0.001,4.3094897034115904e-07,6.727279975022167e-12,4.896158831082088e-07,8.02012520707988e-05,0.6878306878306879,0.38536155202821865,0.5365961199294533,0.85,14.092592592592593,0.12107863452269721,9.894227994111077,0.15059313590081447
847,848,0.30000000000000004,0.30000000000000004,0.001,0.004,0.01,5.862521237517368e-11,0.00013828947520395463,2.511667801086428e-12,0.19326792760138928,0.8007936507936507,0.2785714285714286,0.5396825396825397,0.82,10.7375,0.20097504001521044,7.464488847201795,0.18984417145470028
848,849,0.30000000000000004,0.30000000000000004,0.001,0.005,0.001,2.546987775790014e-10,4.355133706486921e-09,1.8727740829803718e-09,0.42187460138435884,0.8112874779541448,0.23985890652557318,0.525573192239859,0.84,12.37037037037037,0.16600405112643488,9.44241081954434,0.2007030778259639
849,850,0.30000000000000004,0.30000000000000004,0.001,0.005,0.01,0.0007450186862770776,7.229837886152361e-13,5.0370035057772685e-06,1.1893650951190027e-06,0.4623878536922015,0.34506556245686687,0.40372670807453415,0.71,14.376811594202898,0.11009269297496634,9.637414183945248,0.11325142751710365
850,851,0.30000000000000004,0.30000000000000004,0.001,0.006,0.001,6.429900662756124e-13,1.8352101910691584e-10,2.914087955709474e-13,0.20268148947724868,0.8876357560568087,0.34544695071010856,0.6165413533834586,0.81,9.973684210526315,0.15786415406833648,6.694407886654994,0.19836809673371492
851,852,0.30000000000000004,0.30000000000000004,0.001,0.006,0.01,5.483226218631367e-08,2.454087579360705e-11,2.864062191142369e-07,3.501850769080419e-05,0.7757936507936507,0.4786706349206348,0.6272321428571428,0.69,12.875,0.1158292692933166,10.329720470564535,0.13567725593381164
852,853,0.30000000000000004,0.30000000000000004,0.002,0.001,0.001,3.186461218840699e-11,1.1389887882781857e-06,2.4675449210046864e-11,0.6913236084728962,0.7833237712755785,0.1611206731688659,0.4722222222222222,0.83,11.451807228915662,0.17377830652639575,8.130566474222752,0.15165091882955917
853,854,0.30000000000000004,0.30000000000000004,0.002,0.001,0.01,6.247256199354987e-10,2.0573637069911737e-09,6.028063293059934e-08,0.008136995312458989,0.772744870305846,0.02516453735965924,0.39895470383275267,0.86,13.115853658536585,0.14258733915101465,12.184881371082962,0.13290775905672247
854,855,0.30000000000000004,0.30000000000000004,0.002,0.002,0.001,1.241875382933956e-10,4.928462426833923e-08,5.222422745393152e-11,0.42995180743776107,0.7189754689754689,0.13455988455988457,0.42676767676767674,0.9,11.977272727272727,0.16798658136165304,7.926834850291865,0.15903146061049395
855,856,0.30000000000000004,0.30000000000000004,0.002,0.002,0.01,3.8455409743934785e-14,0.001201451005520753,7.329647150334427e-14,0.09465941837970097,0.9007936507936508,0.2254689754689755,0.5631313131313131,0.91,10.335227272727273,0.20427088058446846,7.952530183028762,0.1606066421265649
856,857,0.30000000000000004,0.30000000000000004,0.002,0.003,0.001,3.105739614528903e-10,6.234414598132639e-05,2.532093688608001e-10,0.696448684042867,0.8014785823005002,0.09295499021526414,0.44721678625788214,0.74,11.36986301369863,0.1736139041395422,8.608305720552393,0.15466804688780691
857,858,0.30000000000000004,0.30000000000000004,0.002,0.003,0.01,9.087953933754605e-11,0.0033078513959269827,5.1992304127173033e-11,0.7523477316946908,0.7757936507936507,0.16865079365079366,0.4722222222222222,0.81,11.43125,0.17515311773983192,8.35155066065578,0.132950517404982
858,859,0.30000000000000004,0.30000000000000004,0.002,0.004,0.001,6.073149482475083e-14,2.0346036911376626e-05,4.63499184275581e-13,0.5887864159159736,0.876984126984127,0.21031746031746032,0.5436507936507936,0.76,9.805555555555555,0.1880903856821652,6.279129647953008,0.16448584493166557
859,860,0.30000000000000004,0.30000000000000004,0.002,0.004,0.01,1.3963374213381928e-12,0.00023024865221371469,8.354734453002223e-12,0.5813924225808278,0.8606701940035274,0.10141093474426807,0.48104056437389775,0.84,11.04320987654321,0.17184225721102434,8.056589025991682,0.13461960722195984
860,861,0.30000000000000004,0.30000000000000004,0.002,0.005,0.001,2.7800018506724135e-07,3.572916623357141e-12,1.7511881545808454e-07,7.189678470394224e-05,0.7619047619047619,0.1904761904761904,0.47619047619047616,0.67,12.642857142857142,0.11681256021875908,10.108706200255495,0.14486499136221279
861,862,0.30000000000000004,0.30000000000000004,0.002,0.005,0.01,2.85259351882288e-10,0.0017550174793044121,1.3328636104291527e-10,0.0003297817903471045,0.8620612564274535,0.3640733288620613,0.6130672926447573,0.74,11.126760563380282,0.23811491856759104,7.822736053658292,0.17231681775391763
862,863,0.30000000000000004,0.30000000000000004,0.002,0.006,0.001,7.978542591394634e-15,8.132754373050329e-07,6.665263777124672e-13,0.03811894315187215,0.9494949494949494,0.08946608946608943,0.5194805194805194,0.78,10.24025974025974,0.14974353894514272,6.910189347308212,0.13691716460074732
863,864,0.30000000000000004,0.30000000000000004,0.002,0.006,0.01,1.4650873615427928e-10,0.0002822019098003174,8.392956518170779e-11,0.972864391058897,0.7859287859287859,0.1447876447876448,0.46535821535821537,0.78,11.141891891891891,0.17905752212883216,8.427961934340415,0.15517853104613621
864,865,0.30000000000000004,0.30000000000000004,0.003,0.001,0.001,3.0872879068265723e-14,4.6658391020174786e-06,1.921406029640948e-13,0.4233016897659395,0.9257936507936507,0.15357142857142853,0.5396825396825397,0.84,10.0,0.1920364343780225,8.030410948388631,0.17046107734344884
865,866,0.30000000000000004,0.30000000000000004,0.003,0.001,0.01,3.34518224589405e-14,0.0007220245220530174,3.37775466312692e-13,0.008587179995460178,0.9235209235209234,0.3845598845598846,0.654040404040404,0.9,10.715909090909092,0.21798153386306815,7.863825207926893,0.15583213753713715
866,867,0.30000000000000004,0.30000000000000004,0.003,0.002,0.001,8.865038271903513e-14,5.578352672095885e-08,2.0423515119178387e-12,0.17596683022376725,0.8757936507936508,0.07857142857142856,0.47718253968253965,0.83,10.5625,0.15961451610084681,8.342427329620557,0.15103970478871262
867,868,0.30000000000000004,0.30000000000000004,0.003,0.002,0.01,1.8219534752617338e-06,0.00010794304345612302,1.6958771861644692e-07,0.8460018136206212,0.6370950206566645,0.08817134159599913,0.3626331811263318,0.76,13.342465753424657,0.17669110573407357,9.568024914755142,0.1438650362565476
868,869,0.30000000000000004,0.30000000000000004,0.003,0.003,0.001,3.009203005195577e-11,1.733510615440435e-10,1.8625252270904407e-10,0.00669032216705791,0.9007936507936507,0.1071428571428571,0.503968253968254,0.75,11.131944444444445,0.1390968491837829,9.163633231252415,0.14188684194473733
869,870,0.30000000000000004,0.30000000000000004,0.003,0.003,0.01,4.619003730499548e-11,0.0232122024893661,8.446024084201411e-13,0.45867910551340996,0.865079365079365,0.17460317460317468,0.5198412698412699,0.86,10.827380952380953,0.1897680521487871,6.76717130168166,0.13162169473906413
870,871,0.30000000000000004,0.30000000000000004,0.003,0.004,0.001,4.569818727147786e-10,6.12594378329433e-14,6.902567469225042e-11,1.1913277680058884e-05,0.7619047619047619,0.18783068783068782,0.4748677248677248,0.83,11.530864197530864,0.11847118172404626,8.666789770853736,0.1274114093686318
871,872,0.30000000000000004,0.30000000000000004,0.003,0.004,0.01,5.978430145822618e-16,0.00011087660526205609,7.163052678122458e-12,0.0183662421340673,0.9841269841269841,0.03174603174603176,0.5079365079365079,0.81,10.621794871794872,0.14777238478396745,9.248418401666385,0.11333805249765012
872,873,0.30000000000000004,0.30000000000000004,0.003,0.005,0.001,2.1467434400096764e-10,4.644039561545329e-09,5.376125381296478e-09,0.0009522644692464338,0.8174603174603176,0.246031746031746,0.5317460317460317,0.73,12.0625,0.13078198458244067,10.026678821745735,0.1366049471607023
873,874,0.30000000000000004,0.30000000000000004,0.003,0.005,0.01,4.336903868289677e-12,0.000683058051029397,6.028252027501004e-11,0.6148358667524716,0.8620612564274536,0.2405544377375363,0.5513078470824949,0.73,10.809859154929578,0.18778074120620772,8.497044306815965,0.17611925847315074
874,875,0.30000000000000004,0.30000000000000004,0.003,0.006,0.001,1.6630759301653677e-13,1.7250507975441832e-06,1.9328394599177434e-12,0.24471049687333551,0.8174603174603176,0.23412698412698418,0.5257936507936509,0.75,10.131944444444445,0.19934898033152137,6.7802783126442225,0.19273301198377715
875,876,0.30000000000000004,0.30000000000000004,0.003,0.006,0.01,8.80834387306408e-13,2.583573606508155e-07,8.22705551420718e-12,0.9788103661042004,0.8338922423429466,0.21026156941649896,0.5220769058797228,0.74,10.338028169014084,0.17912887291256735,7.705757243998272,0.1881599301993979
876,877,0.30000000000000004,0.30000000000000004,0.004,0.001,0.001,5.112134948571802e-10,3.1964484088161864e-06,4.935781909106802e-11,0.2390433437569173,0.7581755593803787,0.2807420156817748,0.5194587875310768,0.85,11.608433734939759,0.1986166807193561,8.348958593441852,0.18698704510202235
877,878,0.30000000000000004,0.30000000000000004,0.004,0.001,0.01,5.095228197538758e-16,0.0021211053015501714,2.0373464499364747e-12,0.8614269863664648,0.9507936507936507,0.16865079365079366,0.5597222222222222,0.81,10.46875,0.18206572693120293,8.963587364303423,0.13938302615508116
878,879,0.30000000000000004,0.30000000000000004,0.004,0.002,0.001,9.63239013071563e-17,0.0010009943684356822,5.388622248914436e-15,0.7118906259433888,0.9257936507936507,0.12857142857142853,0.5271825396825396,0.84,9.3625,0.17433577141061335,6.292840674131199,0.13743521975727163
879,880,0.30000000000000004,0.30000000000000004,0.004,0.002,0.01,1.443193738502709e-11,1.0902703721135848e-07,1.084815458750742e-11,0.03156686513048308,0.83998283998284,0.09438009438009438,0.4671814671814672,0.77,10.60135135135135,0.1476150008272131,8.124445814667677,0.14447397127333453
880,881,0.30000000000000004,0.30000000000000004,0.004,0.003,0.001,7.366407755735884e-16,6.974393803787205e-06,4.836831554017438e-14,0.9668157895394682,0.9678668215253582,0.12369337979094078,0.5457801006581495,0.85,9.823170731707316,0.18020729685928036,7.910463875585821,0.16407213404473034
881,882,0.30000000000000004,0.30000000000000004,0.004,0.003,0.01,2.655508367773624e-10,5.529413011922691e-05,1.4519591048631854e-10,0.8112225757937574,0.7619047619047619,0.17063492063492064,0.4662698412698413,0.73,11.23611111111111,0.17602976245551874,7.756705084340392,0.14201584545026164
882,883,0.30000000000000004,0.30000000000000004,0.004,0.004,0.001,1.2841637684114824e-13,1.6529335442668543e-08,1.111501741712206e-10,0.0004100927832244953,0.9007936507936508,0.08134920634920631,0.49107142857142855,0.82,11.53125,0.13093887949752764,9.156058018465151,0.12264268978863814
883,884,0.30000000000000004,0.30000000000000004,0.004,0.004,0.01,3.3466609018541003e-20,0.005832081285683156,2.518051718335113e-15,0.9423173870408497,1.0981620718462823,0.08312447786132,0.5906432748538012,0.78,8.822368421052632,0.17854486974194844,6.428607909473063,0.1329334008271414
884,885,0.30000000000000004,0.30000000000000004,0.004,0.005,0.001,9.684831282331402e-16,2.0005147583909005e-08,2.879703847295378e-14,1.6530514446062026e-05,0.8946960898180409,0.19415408439798687,0.5444250871080138,0.84,9.817073170731707,0.12103244308972487,7.077752931236131,0.11933323726369409
885,886,0.30000000000000004,0.30000000000000004,0.004,0.005,0.01,2.443669161668445e-10,5.0029809376500054e-06,7.858418823130303e-10,0.2552665329383075,0.7277167277167277,0.08241758241758235,0.405067155067155,0.79,11.942307692307692,0.1631088429727892,9.365779489385119,0.1415488001055523
886,887,0.30000000000000004,0.30000000000000004,0.004,0.006,0.001,1.2656816312804155e-10,4.362913441512085e-08,1.9647510530072083e-10,0.032930782289263015,0.7729211087420043,0.18715944089078418,0.4800402748163942,0.71,10.947761194029852,0.14719371729073957,7.592285129999434,0.14022072933798374
887,888,0.30000000000000004,0.30000000000000004,0.004,0.006,0.01,2.0677612571190503e-13,0.0016970610587513592,1.8458953151364462e-13,0.8544692223565985,0.8606701940035274,0.13315696649029987,0.4969135802469136,0.86,10.154320987654321,0.1770010915385063,7.396045813456316,0.1349882021146222
888,889,0.30000000000000004,0.30000000000000004,0.005,0.001,0.001,1.462911919601156e-12,7.91814962458971e-08,2.9210873291029985e-12,0.44855533554391613,0.7542419266557198,0.23617952928297758,0.4952107279693487,0.88,11.17816091954023,0.19124165994452674,7.919123156026291,0.1740774344032875
889,890,0.30000000000000004,0.30000000000000004,0.005,0.001,0.01,1.6508814887174268e-11,0.0017886133882675328,2.9100701824765435e-11,0.03710270893255657,0.8359788359788359,0.281305114638448,0.558641975308642,0.83,11.314814814814815,0.21161700804180963,8.516304059992788,0.1662365675434096
890,891,0.30000000000000004,0.30000000000000004,0.005,0.002,0.001,4.768588134781546e-21,5.565328683445608e-05,2.085704016816087e-17,0.899305064526196,1.0008403361344538,0.21129785247432306,0.6060690943043884,0.87,8.658823529411764,0.18134727910390838,5.112390809825433,0.13932349402102934
891,892,0.30000000000000004,0.30000000000000004,0.005,0.002,0.01,1.2556160141470691e-10,3.1964484088161864e-06,6.11436873385206e-10,0.2768817526142376,0.7351310001912412,0.30569898642187804,0.5204149933065596,0.84,12.144578313253012,0.19581182504264574,9.530398454508518,0.15921859271265762
892,893,0.30000000000000004,0.30000000000000004,0.005,0.003,0.001,3.904471939751513e-21,0.00044754841853703075,4.3431129536509987e-17,0.910963475393143,0.9531192321889996,0.2006275378368402,0.57687338501292,0.89,8.767441860465116,0.1780180713619238,6.147270936566081,0.13888650712479333
893,894,0.30000000000000004,0.30000000000000004,0.005,0.003,0.01,5.855239212585166e-15,0.013469400311882334,1.1489131200200084e-12,0.3159037087192351,1.0396825396825398,0.12698412698412703,0.5833333333333334,0.75,9.875,0.1945895357632985,7.725206757391316,0.14492608912498228
